,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.35865999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.387737000000016,50.92911233333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.754177000000006,58.187491333333334,58.18561433333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.69501966666667,58.538115999999995,58.51508666666667,59.65130133333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.11803,59.94139266666668,59.932933999999996,63.32730733333332,63.51137133333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.14646766666668,59.94983,59.959451333333334,63.33970200000001,63.54667800000001,60.50200166666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.72728366666666,63.107893666666676,63.120447999999975,66.532464,66.706395,65.70563633333333,65.76806833333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.83553966666666,63.35866733333334,63.348192666666655,66.73985633333331,66.91645400000002,65.94569000000001,65.980218,64.402093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.64102966666667,63.07863499999999,63.062666666666665,68.45943233333335,68.55791800000002,70.15351500000001,70.150539,73.51135500000001,73.52402666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.650814000000004,61.11120799999999,61.124733333333324,66.15633533333335,66.19845833333333,68.10775166666667,68.07351166666668,71.30411933333333,71.28639133333334,61.48141666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.42452,60.63886566666668,60.588209666666664,65.70467633333332,65.74272433333333,67.694578,67.67265766666667,70.85264133333331,70.77450766666666,61.41177366666668,55.681866333333346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
